   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    2.30000  0.00000000000E+00   3.51637   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99448  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000000
        2    2.30000  3.96110000000E-05   3.51637   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99448  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000001
        3    2.30000  8.91250000000E-05   3.51637   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99448  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000003
        4    2.30000  1.51017000000E-04   3.51637   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99448  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000005
        5    2.30000  2.28382000000E-04   3.51637   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99448  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000008
        6    2.30000  3.25088000000E-04   3.51637   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99448  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000011
        7    2.30000  4.45968000000E-04   3.51637   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99449  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000015
        8    2.30000  5.97068000000E-04   3.51637   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99449  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000021
        9    2.30000  7.85948000000E-04   3.51636   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99449  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000027
       10    2.30000  1.02204800000E-03   3.51636   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99450  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000035
       11    2.30000  1.31716800000E-03   3.51636   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99450  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000045
       12    2.30000  1.68606800000E-03   3.51636   3.65940  12.80547 -30.00000   0.00000   0.00000  7.50860E-01  2.48980E-01  1.77400E-05  4.40100E-05     0.00000     0.00000     0.00000     0.00000     0.99451  7.50900E-01  2.49000E-01  1.77400E-05  4.84500E-06  4.40100E-05   1.0000000058
