   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.70000  0.00000000000E+00   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99540  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000000
        2    1.70000  3.96110000000E-05   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99540  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000000
        3    1.70000  8.91250000000E-05   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99540  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000000
        4    1.70000  1.51017000000E-04   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99540  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000000
        5    1.70000  2.28382000000E-04   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99540  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000000
        6    1.70000  3.25088000000E-04   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99540  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000001
        7    1.70000  4.45968000000E-04   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99541  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000001
        8    1.70000  5.97068000000E-04   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99541  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000001
        9    1.70000  7.85948000000E-04   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99541  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000002
       10    1.70000  1.02204800000E-03   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99541  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000002
       11    1.70000  1.31716800000E-03   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99541  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000003
       12    1.70000  1.68606800000E-03   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99542  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000004
       13    1.70000  2.14719800000E-03   2.90959   3.52281  12.77526 -30.00000   0.00000   0.00000  5.83980E-01  3.55970E-01  1.06500E-02  2.64000E-02     0.00000     0.00000     0.00000     0.00000     0.99542  5.84000E-01  3.56000E-01  1.06500E-02  2.90700E-03  2.64000E-02   1.0000000005
